Report Name: Log Report
Location IP,Collection Time,Location,Status,HTTP Status Code,DNS Response Time (ms),Connection Time (ms),SSL Handshake Time (ms),First Byte Time (ms),Download Time (ms),Response Time (ms),Content Length (B),Resolved IP,Reason
66.165.253.194,October 2 2024 3:34:14 AM EDT,New York - US,Up,200,47,2,8,40,4,101,152440,104.18.9.189,-
66.165.253.194,October 2 2024 3:29:00 AM EDT,New York - US,Up,200,44,1,12,40,4,102,152440,104.18.8.189,-
207.244.104.49,October 2 2024 3:29:00 AM EDT,Virginia - US,Up,200,4,2,12,50,5,73,152440,104.18.9.189,-
172.105.0.109,October 2 2024 3:29:00 AM EDT,Toronto - CA,Up,200,287,2,9,47,4,349,152440,104.18.9.189,-
64.235.50.24,October 2 2024 3:29:00 AM EDT,Las Vegas - US,Up,200,20,7,15,54,8,105,152440,104.18.8.189,-
66.165.233.146,October 2 2024 3:23:43 AM EDT,New York - US,Up,200,51,1,13,37,5,108,152440,104.18.9.189,-
66.165.251.146,October 2 2024 3:18:25 AM EDT,New York - US,Up,200,52,2,14,36,4,108,152440,104.18.8.189,-
66.165.251.146,October 2 2024 3:13:09 AM EDT,New York - US,Up,200,47,2,12,36,5,102,152440,104.18.8.189,-
209.151.153.107,October 2 2024 3:07:50 AM EDT,New York - US,Up,200,16,4,10,57,5,92,152440,104.18.9.189,-
45.58.47.160,October 2 2024 3:02:34 AM EDT,New York - US,Up,200,87,4,52,42,11,196,152440,104.18.9.189,-
66.165.253.194,October 2 2024 2:57:16 AM EDT,New York - US,Up,200,43,2,21,43,4,113,152440,104.18.9.189,-
207.244.103.237,October 2 2024 2:57:16 AM EDT,Virginia - US,Up,200,9,1,11,46,5,72,152440,104.18.9.189,-
162.223.228.142,October 2 2024 2:57:16 AM EDT,Toronto - CA,Up,200,18,11,19,60,11,120,152440,104.18.8.189,-
64.235.50.24,October 2 2024 2:57:16 AM EDT,Las Vegas - US,Up,200,0,7,15,49,7,78,152440,104.18.8.189,-
209.151.153.107,October 2 2024 2:52:01 AM EDT,New York - US,Up,200,16,2,11,56,5,91,152440,104.18.9.189,-
198.211.100.169,October 2 2024 2:46:46 AM EDT,New York - US,Up,200,14,3,12,41,4,74,152440,104.18.8.189,-
45.58.47.160,October 2 2024 2:41:29 AM EDT,New York - US,Up,200,91,6,19,44,6,166,152440,104.18.9.189,-
66.165.233.146,October 2 2024 2:36:19 AM EDT,New York - US,Up,200,64,3,11,40,4,122,152440,104.18.8.189,-
169.197.141.229,October 2 2024 2:31:08 AM EDT,New York - US,Up,200,22,1,12,42,5,82,152440,104.18.9.189,-
45.58.47.160,October 2 2024 2:25:54 AM EDT,New York - US,Up,200,111,15,69,48,2,246,152440,104.18.9.189,-
75.101.151.107,October 2 2024 2:25:54 AM EDT,Virginia - US,Up,200,11,2,11,50,5,79,152440,104.18.9.189,-
159.203.37.151,October 2 2024 2:25:54 AM EDT,Toronto - CA,Up,200,68,1,10,41,3,124,152440,104.18.8.189,-
45.10.22.81,October 2 2024 2:25:54 AM EDT,Las Vegas - US,Up,200,0,9,17,80,8,114,152440,104.18.8.189,-
169.197.141.229,October 2 2024 2:20:43 AM EDT,New York - US,Up,200,47,2,13,45,1,108,152440,104.18.8.189,-
209.151.153.107,October 2 2024 2:15:31 AM EDT,New York - US,Up,200,17,1,11,45,4,78,152440,104.18.9.189,-
104.236.114.81,October 2 2024 2:10:19 AM EDT,New York - US,Up,200,26,3,14,44,3,90,152440,104.18.9.189,-
45.58.47.160,October 2 2024 2:05:08 AM EDT,New York - US,Up,200,110,3,17,43,5,179,152440,104.18.8.189,-
209.151.153.107,October 2 2024 1:59:55 AM EDT,New York - US,Up,200,18,2,8,48,4,80,152440,104.18.9.189,-
104.236.114.81,October 2 2024 1:54:45 AM EDT,New York - US,Up,200,119,1,12,41,4,178,152440,104.18.9.189,-
174.129.225.90,October 2 2024 1:54:45 AM EDT,Virginia - US,Up,200,32,2,7,40,8,89,152440,104.18.8.189,-
159.203.37.151,October 2 2024 1:54:45 AM EDT,Toronto - CA,Up,200,230,1,10,42,4,288,152440,104.18.9.189,-
64.235.50.24,October 2 2024 1:54:45 AM EDT,Las Vegas - US,Up,200,20,10,18,43,9,100,152440,104.18.9.189,-
172.96.165.98,October 2 2024 1:49:31 AM EDT,New York - US,Up,200,29,2,14,44,4,93,152440,104.18.8.189,-
209.151.153.107,October 2 2024 1:44:19 AM EDT,New York - US,Up,200,8,1,10,49,4,72,152440,104.18.8.189,-
209.151.153.107,October 2 2024 1:39:04 AM EDT,New York - US,Up,200,16,1,7,44,4,72,152440,104.18.9.189,-
104.236.114.81,October 2 2024 1:33:50 AM EDT,New York - US,Up,200,19,1,13,45,5,83,152440,104.18.9.189,-
66.165.233.146,October 2 2024 1:28:30 AM EDT,New York - US,Up,200,51,2,10,48,4,115,152440,104.18.8.189,-
172.96.165.98,October 2 2024 1:23:15 AM EDT,New York - US,Up,200,26,3,16,84,5,134,152440,104.18.9.189,-
75.101.151.107,October 2 2024 1:23:15 AM EDT,Virginia - US,Up,200,36,1,9,63,4,113,152440,104.18.8.189,-
134.195.196.243,October 2 2024 1:23:15 AM EDT,Toronto - CA,Up,200,23,1,7,41,4,76,152440,104.18.8.189,-
45.10.22.81,October 2 2024 1:23:15 AM EDT,Las Vegas - US,Up,200,0,8,20,57,8,94,152440,104.18.9.189,-
104.236.114.81,October 2 2024 1:17:59 AM EDT,New York - US,Up,200,24,3,19,46,11,103,152440,104.18.8.189,-
104.236.16.22,October 2 2024 1:12:36 AM EDT,New York - US,Up,200,13,1,11,51,3,80,152440,104.18.8.189,-
45.58.47.160,October 2 2024 1:07:24 AM EDT,New York - US,Up,200,118,3,31,53,2,207,152440,104.18.8.189,-
209.151.153.107,October 2 2024 1:02:03 AM EDT,New York - US,Up,200,15,1,10,49,4,79,152440,104.18.9.189,-
172.96.165.98,October 2 2024 12:56:42 AM EDT,New York - US,Up,200,26,2,11,53,5,97,152440,104.18.9.189,-
169.197.141.229,October 2 2024 12:51:14 AM EDT,New York - US,Up,200,28,1,10,40,4,83,152440,104.18.8.189,-
207.244.103.237,October 2 2024 12:51:14 AM EDT,Virginia - US,Up,200,6,1,14,52,4,78,152440,104.18.8.189,-
159.203.37.151,October 2 2024 12:51:14 AM EDT,Toronto - CA,Up,200,159,1,12,44,4,221,152440,104.18.8.189,-
64.235.50.24,October 2 2024 12:51:14 AM EDT,Las Vegas - US,Up,200,22,7,19,75,8,131,152440,104.18.9.189,-
198.211.100.169,October 2 2024 12:45:55 AM EDT,New York - US,Up,200,14,1,11,38,5,69,152440,104.18.9.189,-
66.165.253.194,October 2 2024 12:40:37 AM EDT,New York - US,Up,200,43,1,15,49,5,114,152440,104.18.9.189,-
45.58.47.160,October 2 2024 12:35:23 AM EDT,New York - US,Up,200,87,7,19,52,5,171,152440,104.18.9.189,-
66.165.233.146,October 2 2024 12:30:08 AM EDT,New York - US,Up,200,51,2,9,48,26,136,152440,104.18.9.189,-
45.58.47.160,October 2 2024 12:24:47 AM EDT,New York - US,Up,200,106,24,38,83,23,275,152440,104.18.9.189,-
172.96.165.98,October 2 2024 12:19:33 AM EDT,New York - US,Up,200,24,2,13,54,5,98,152440,104.18.8.189,-
207.244.104.199,October 2 2024 12:19:33 AM EDT,Virginia - US,Up,200,5,2,16,57,5,85,152440,104.18.8.189,-
172.105.0.109,October 2 2024 12:19:33 AM EDT,Toronto - CA,Up,200,263,1,8,44,10,327,152440,104.18.9.189,-
64.235.50.24,October 2 2024 12:19:33 AM EDT,Las Vegas - US,Up,200,0,13,15,61,16,105,152440,104.18.9.189,-
198.211.100.169,October 2 2024 12:14:18 AM EDT,New York - US,Up,200,30,3,13,36,2,84,152440,104.18.8.189,-
198.211.100.169,October 2 2024 12:09:04 AM EDT,New York - US,Up,200,33,23,18,50,13,138,152440,104.18.9.189,-
66.165.233.146,October 2 2024 12:03:49 AM EDT,New York - US,Up,200,48,3,9,43,5,109,152440,104.18.9.189,-
66.165.253.194,October 1 2024 11:57:23 PM EDT,New York - US,Up,200,42,3,8,56,4,113,152440,104.18.9.189,-
209.151.153.107,October 1 2024 11:52:09 PM EDT,New York - US,Up,200,16,1,10,42,4,73,152440,104.18.8.189,-
104.236.16.22,October 1 2024 11:46:47 PM EDT,New York - US,Up,200,254,56,32,49,3,394,152440,104.18.9.189,-
23.105.39.121,October 1 2024 11:46:47 PM EDT,Virginia - US,Up,200,17,1,13,50,5,86,152440,104.18.9.189,-
165.22.238.144,October 1 2024 11:46:47 PM EDT,Toronto - CA,Up,200,24,1,12,42,30,109,152440,104.18.8.189,-
64.235.50.24,October 1 2024 11:46:47 PM EDT,Las Vegas - US,Up,200,22,7,16,65,7,117,152440,104.18.8.189,-
104.236.114.81,October 1 2024 11:41:32 PM EDT,New York - US,Up,200,18,2,12,47,4,83,152440,104.18.8.189,-
66.165.253.194,October 1 2024 11:36:18 PM EDT,New York - US,Up,200,43,2,9,79,8,141,152440,104.18.8.189,-
66.165.253.194,October 1 2024 11:31:02 PM EDT,New York - US,Up,200,43,3,21,46,5,118,152440,104.18.9.189,-
66.165.233.146,October 1 2024 11:25:42 PM EDT,New York - US,Up,200,168,2,11,52,6,239,152440,104.18.8.189,-
209.151.153.107,October 1 2024 11:20:26 PM EDT,New York - US,Up,200,9,2,9,63,6,89,152440,104.18.9.189,-
104.236.114.81,October 1 2024 11:15:11 PM EDT,New York - US,Up,200,34,17,19,49,5,124,152440,104.18.9.189,-
23.105.39.121,October 1 2024 11:15:11 PM EDT,Virginia - US,Up,200,16,1,12,59,4,93,152440,104.18.9.189,-
134.195.196.243,October 1 2024 11:15:11 PM EDT,Toronto - CA,Up,200,12,0,9,47,4,73,152440,104.18.8.189,-
64.235.50.24,October 1 2024 11:15:11 PM EDT,Las Vegas - US,Up,200,23,8,19,76,8,134,152440,104.18.9.189,-
104.236.16.22,October 1 2024 11:09:57 PM EDT,New York - US,Up,200,25,8,14,51,3,101,152440,104.18.8.189,-
198.211.100.169,October 1 2024 11:04:42 PM EDT,New York - US,Up,200,16,2,13,48,5,84,152440,104.18.8.189,-
66.165.251.146,October 1 2024 10:59:23 PM EDT,New York - US,Up,200,64,2,9,43,5,123,152440,104.18.8.189,-
209.151.153.107,October 1 2024 10:54:10 PM EDT,New York - US,Up,200,9,2,9,51,4,75,152440,104.18.9.189,-
169.197.141.229,October 1 2024 10:48:56 PM EDT,New York - US,Up,200,28,1,10,61,5,106,152440,104.18.8.189,-
45.58.47.160,October 1 2024 10:43:45 PM EDT,New York - US,Up,200,98,2,15,55,3,174,152440,104.18.9.189,-
131.153.220.98,October 1 2024 10:43:45 PM EDT,Virginia - US,Up,200,17,1,10,73,5,106,152440,104.18.9.189,-
162.223.228.142,October 1 2024 10:43:45 PM EDT,Toronto - CA,Up,200,25,12,20,91,12,160,152440,104.18.9.189,-
64.235.50.24,October 1 2024 10:43:45 PM EDT,Las Vegas - US,Up,200,21,8,20,77,7,133,152440,104.18.8.189,-
198.211.100.169,October 1 2024 10:38:32 PM EDT,New York - US,Up,200,27,1,13,59,4,105,152440,104.18.9.189,-
104.236.114.81,October 1 2024 10:33:15 PM EDT,New York - US,Up,200,22,2,15,56,5,100,152440,104.18.8.189,-
45.58.47.160,October 1 2024 10:27:59 PM EDT,New York - US,Up,200,107,5,79,54,9,254,152440,104.18.8.189,-
104.236.114.81,October 1 2024 10:22:42 PM EDT,New York - US,Up,200,34,8,24,74,5,145,152440,104.18.8.189,-
104.236.114.81,October 1 2024 10:17:26 PM EDT,New York - US,Up,200,30,3,16,65,6,120,152440,104.18.8.189,-
209.151.153.107,October 1 2024 10:12:13 PM EDT,New York - US,Up,200,20,2,11,55,5,93,152440,104.18.9.189,-
207.244.104.49,October 1 2024 10:12:13 PM EDT,Virginia - US,Up,200,78,1,13,63,5,160,152440,104.18.8.189,-
159.203.37.151,October 1 2024 10:12:13 PM EDT,Toronto - CA,Up,200,84,2,16,62,5,169,152440,104.18.8.189,-
45.10.22.81,October 1 2024 10:12:13 PM EDT,Las Vegas - US,Up,200,14,8,20,64,8,114,152440,104.18.9.189,-
169.197.141.229,October 1 2024 10:07:00 PM EDT,New York - US,Up,200,28,1,15,62,4,110,152440,104.18.8.189,-
198.211.100.169,October 1 2024 10:01:47 PM EDT,New York - US,Up,200,30,1,16,55,4,107,152440,104.18.9.189,-
209.151.153.107,October 1 2024 9:56:30 PM EDT,New York - US,Up,200,10,1,11,58,4,84,152440,104.18.8.189,-
66.165.253.194,October 1 2024 9:51:11 PM EDT,New York - US,Up,200,50,2,22,80,5,159,152440,104.18.8.189,-
172.96.165.98,October 1 2024 9:45:57 PM EDT,New York - US,Up,200,28,1,13,60,5,107,152440,104.18.8.189,-
172.96.165.98,October 1 2024 9:40:41 PM EDT,New York - US,Up,200,32,2,12,62,6,114,152440,104.18.9.189,-
207.244.104.199,October 1 2024 9:40:41 PM EDT,Virginia - US,Up,200,6,1,14,57,3,81,152440,104.18.9.189,-
172.105.0.109,October 1 2024 9:40:41 PM EDT,Toronto - CA,Up,200,401,1,8,61,5,476,152440,104.18.9.189,-
45.10.22.81,October 1 2024 9:40:41 PM EDT,Las Vegas - US,Up,200,13,8,17,76,15,130,152440,104.18.8.189,-
66.165.251.146,October 1 2024 9:35:28 PM EDT,New York - US,Up,200,53,2,13,59,4,131,152440,104.18.9.189,-
198.211.100.169,October 1 2024 9:30:12 PM EDT,New York - US,Up,200,26,1,13,56,5,101,152440,104.18.8.189,-
45.58.47.160,October 1 2024 9:24:55 PM EDT,New York - US,Up,200,132,9,27,60,5,234,152440,104.18.9.189,-
172.96.165.98,October 1 2024 9:19:40 PM EDT,New York - US,Up,200,27,2,12,44,7,92,152440,104.18.9.189,-
104.236.16.22,October 1 2024 9:14:24 PM EDT,New York - US,Up,200,18,1,10,63,4,96,152440,104.18.8.189,-
104.236.16.22,October 1 2024 9:09:04 PM EDT,New York - US,Up,200,12,2,14,60,5,93,152440,104.18.9.189,-
207.244.103.237,October 1 2024 9:09:04 PM EDT,Virginia - US,Up,200,4,1,12,132,5,154,152440,104.18.8.189,-
165.22.238.144,October 1 2024 9:09:04 PM EDT,Toronto - CA,Up,200,8,1,12,46,4,71,152440,104.18.8.189,-
45.10.22.81,October 1 2024 9:09:04 PM EDT,Las Vegas - US,Up,200,13,9,18,73,9,122,152440,104.18.8.189,-
66.165.233.146,October 1 2024 9:03:50 PM EDT,New York - US,Up,200,80,2,11,97,5,195,152440,104.18.8.189,-
104.236.114.81,October 1 2024 8:58:34 PM EDT,New York - US,Up,200,32,2,15,71,3,123,152440,104.18.9.189,-
66.165.251.146,October 1 2024 8:53:23 PM EDT,New York - US,Up,200,49,2,12,60,7,130,152440,104.18.9.189,-
45.58.47.160,October 1 2024 8:48:09 PM EDT,New York - US,Up,200,87,7,25,61,2,183,152440,104.18.8.189,-
198.211.100.169,October 1 2024 8:42:56 PM EDT,New York - US,Up,200,19,3,15,50,5,92,152440,104.18.9.189,-
45.58.47.160,October 1 2024 8:37:43 PM EDT,New York - US,Up,200,147,2,34,53,4,240,152440,104.18.8.189,-
207.244.103.237,October 1 2024 8:37:43 PM EDT,Virginia - US,Up,200,5,2,11,51,4,73,152440,104.18.9.189,-
162.223.228.142,October 1 2024 8:37:43 PM EDT,Toronto - CA,Up,200,16,11,19,100,12,158,152440,104.18.9.189,-
45.10.22.81,October 1 2024 8:37:43 PM EDT,Las Vegas - US,Up,200,14,8,18,62,9,111,152440,104.18.8.189,-
66.165.253.194,October 1 2024 8:32:32 PM EDT,New York - US,Up,200,44,2,26,59,7,138,152440,104.18.9.189,-
45.58.47.160,October 1 2024 8:27:20 PM EDT,New York - US,Up,200,96,4,19,61,6,186,152440,104.18.9.189,-
104.236.114.81,October 1 2024 8:22:07 PM EDT,New York - US,Up,200,20,4,17,106,5,152,152440,104.18.9.189,-
172.96.165.98,October 1 2024 8:16:53 PM EDT,New York - US,Up,200,15,1,10,79,12,117,152440,104.18.9.189,-
66.165.253.194,October 1 2024 8:11:37 PM EDT,New York - US,Up,200,43,2,13,75,4,137,152440,104.18.9.189,-
45.58.47.160,October 1 2024 8:06:25 PM EDT,New York - US,Up,200,115,8,23,52,10,209,152440,104.18.9.189,-
75.101.151.107,October 1 2024 8:06:25 PM EDT,Virginia - US,Up,200,15,2,17,77,3,114,152440,104.18.8.189,-
134.195.196.243,October 1 2024 8:06:25 PM EDT,Toronto - CA,Up,200,17,1,28,51,5,102,152440,104.18.8.189,-
64.235.50.24,October 1 2024 8:06:25 PM EDT,Las Vegas - US,Up,200,20,7,16,56,7,106,152440,104.18.9.189,-
66.165.233.146,October 1 2024 8:01:12 PM EDT,New York - US,Up,200,51,2,13,53,5,124,152440,104.18.9.189,-
169.197.141.229,October 1 2024 7:55:56 PM EDT,New York - US,Up,200,28,1,17,104,5,155,152440,104.18.9.189,-
104.236.114.81,October 1 2024 7:50:43 PM EDT,New York - US,Up,200,35,2,14,51,4,106,152440,104.18.8.189,-
45.58.47.160,October 1 2024 7:45:28 PM EDT,New York - US,Up,200,127,1,15,46,5,195,152440,104.18.9.189,-
209.151.153.107,October 1 2024 7:40:17 PM EDT,New York - US,Up,200,9,1,11,71,4,96,152440,104.18.9.189,-
209.151.153.107,October 1 2024 7:35:01 PM EDT,New York - US,Up,200,10,2,14,65,6,97,152440,104.18.9.189,-
23.105.39.121,October 1 2024 7:35:01 PM EDT,Virginia - US,Up,200,138,2,23,81,9,253,152440,104.18.9.189,-
165.22.238.144,October 1 2024 7:35:01 PM EDT,Toronto - CA,Up,200,9,7,15,52,4,88,152440,104.18.9.189,-
45.10.22.81,October 1 2024 7:35:01 PM EDT,Las Vegas - US,Up,200,84,9,19,70,9,191,152440,104.18.9.189,-
198.211.100.169,October 1 2024 7:29:45 PM EDT,New York - US,Up,200,14,2,12,43,5,76,152440,104.18.9.189,-
169.197.141.229,October 1 2024 7:24:31 PM EDT,New York - US,Up,200,24,1,14,51,5,96,152440,104.18.8.189,-
172.96.165.98,October 1 2024 7:19:16 PM EDT,New York - US,Up,200,26,1,13,57,5,102,152440,104.18.8.189,-
104.236.16.22,October 1 2024 7:14:01 PM EDT,New York - US,Up,200,14,1,24,56,5,101,152440,104.18.9.189,-
66.165.251.146,October 1 2024 7:08:48 PM EDT,New York - US,Up,200,61,2,11,53,8,135,152440,104.18.9.189,-
172.96.165.98,October 1 2024 7:03:31 PM EDT,New York - US,Up,200,24,1,13,55,5,98,152440,104.18.9.189,-
75.101.151.107,October 1 2024 7:03:31 PM EDT,Virginia - US,Up,200,40,1,10,50,5,106,152440,104.18.9.189,-
165.22.238.144,October 1 2024 7:03:31 PM EDT,Toronto - CA,Up,200,8,1,12,54,5,80,152440,104.18.8.189,-
64.235.50.24,October 1 2024 7:03:31 PM EDT,Las Vegas - US,Up,200,19,7,18,57,8,109,152440,104.18.9.189,-
198.211.100.169,October 1 2024 6:58:18 PM EDT,New York - US,Up,200,30,2,12,58,5,107,152440,104.18.8.189,-
104.236.16.22,October 1 2024 6:53:02 PM EDT,New York - US,Up,200,19,7,19,70,1,116,152440,104.18.8.189,-
45.58.47.160,October 1 2024 6:47:46 PM EDT,New York - US,Up,200,104,3,25,68,4,204,152440,104.18.8.189,-
104.236.114.81,October 1 2024 6:42:35 PM EDT,New York - US,Up,200,17,2,14,64,5,102,152440,104.18.8.189,-
66.165.251.146,October 1 2024 6:37:14 PM EDT,New York - US,Up,200,47,2,12,55,4,120,152440,104.18.8.189,-
66.165.253.194,October 1 2024 6:32:00 PM EDT,New York - US,Up,200,71,2,9,66,5,153,152440,104.18.9.189,-
207.244.104.233,October 1 2024 6:32:00 PM EDT,Virginia - US,Up,200,5,2,15,65,5,92,152440,104.18.9.189,-
134.195.196.243,October 1 2024 6:32:00 PM EDT,Toronto - CA,Up,200,37,1,9,42,5,94,152440,104.18.8.189,-
64.235.50.24,October 1 2024 6:32:00 PM EDT,Las Vegas - US,Up,200,193,8,17,63,7,288,152440,104.18.8.189,-
66.165.253.194,October 1 2024 6:26:47 PM EDT,New York - US,Up,200,43,2,11,50,8,114,152440,104.18.9.189,-
66.165.233.146,October 1 2024 6:21:33 PM EDT,New York - US,Up,200,48,1,15,102,5,172,152440,104.18.8.189,-
104.236.114.81,October 1 2024 6:16:18 PM EDT,New York - US,Up,200,27,3,12,56,4,103,152440,104.18.9.189,-
66.165.233.146,October 1 2024 6:10:56 PM EDT,New York - US,Up,200,66,2,10,53,5,136,152440,104.18.9.189,-
104.236.114.81,October 1 2024 6:05:38 PM EDT,New York - US,Up,200,27,20,21,66,1,135,152440,104.18.9.189,-
66.165.233.146,October 1 2024 6:00:22 PM EDT,New York - US,Up,200,52,1,11,44,3,112,152440,104.18.8.189,-
207.244.104.49,October 1 2024 6:00:22 PM EDT,Virginia - US,Up,200,5,2,13,72,5,97,152440,104.18.8.189,-
165.22.238.144,October 1 2024 6:00:22 PM EDT,Toronto - CA,Up,200,24,1,11,48,5,89,152440,104.18.9.189,-
64.235.50.24,October 1 2024 6:00:22 PM EDT,Las Vegas - US,Up,200,22,7,16,62,7,114,152440,104.18.8.189,-
209.151.153.107,October 1 2024 5:55:05 PM EDT,New York - US,Up,200,13,3,10,61,4,91,152440,104.18.8.189,-
104.236.16.22,October 1 2024 5:49:52 PM EDT,New York - US,Up,200,14,1,11,47,3,77,152440,104.18.8.189,-
45.58.47.160,October 1 2024 5:44:35 PM EDT,New York - US,Up,200,94,9,16,59,4,182,152440,104.18.8.189,-
209.151.153.107,October 1 2024 5:39:21 PM EDT,New York - US,Up,200,18,1,11,47,5,82,152440,104.18.8.189,-
45.58.47.160,October 1 2024 5:34:05 PM EDT,New York - US,Up,200,91,10,137,66,11,316,152440,104.18.8.189,-
104.236.16.22,October 1 2024 5:28:47 PM EDT,New York - US,Up,200,31,1,13,51,8,104,152440,104.18.8.189,-
207.244.104.199,October 1 2024 5:28:47 PM EDT,Virginia - US,Up,200,5,2,22,57,9,95,152440,104.18.8.189,-
134.195.196.243,October 1 2024 5:28:47 PM EDT,Toronto - CA,Up,200,11,1,21,56,5,94,152440,104.18.9.189,-
45.10.22.81,October 1 2024 5:28:47 PM EDT,Las Vegas - US,Up,200,14,8,18,65,9,115,152440,104.18.8.189,-
66.165.253.194,October 1 2024 5:23:29 PM EDT,New York - US,Up,200,43,2,21,55,4,125,152440,104.18.9.189,-
209.151.153.107,October 1 2024 5:18:06 PM EDT,New York - US,Up,200,11,2,15,74,5,107,152440,104.18.8.189,-
104.236.16.22,October 1 2024 5:12:47 PM EDT,New York - US,Up,200,29,2,11,61,5,108,152440,104.18.8.189,-
104.236.114.81,October 1 2024 5:07:32 PM EDT,New York - US,Up,200,34,4,21,97,21,178,152440,104.18.8.189,-
169.197.141.229,October 1 2024 5:02:16 PM EDT,New York - US,Up,200,23,2,11,55,7,98,152440,104.18.9.189,-
66.165.251.146,October 1 2024 4:56:57 PM EDT,New York - US,Up,200,50,5,18,72,4,149,152440,104.18.9.189,-
108.62.123.84,October 1 2024 4:56:57 PM EDT,Virginia - US,Up,200,11,1,13,103,4,133,152440,104.18.9.189,-
162.223.228.142,October 1 2024 4:56:57 PM EDT,Toronto - CA,Up,200,8,11,23,84,12,138,152440,104.18.9.189,-
64.235.50.24,October 1 2024 4:56:57 PM EDT,Las Vegas - US,Up,200,21,9,15,63,8,117,152440,104.18.8.189,-
169.197.141.229,October 1 2024 4:51:40 PM EDT,New York - US,Up,200,13,1,12,58,5,89,152440,104.18.9.189,-
169.197.141.229,October 1 2024 4:46:23 PM EDT,New York - US,Up,200,34,1,12,138,6,191,152440,104.18.8.189,-
104.236.114.81,October 1 2024 4:41:04 PM EDT,New York - US,Up,200,32,7,14,58,7,118,152440,104.18.9.189,-
169.197.141.229,October 1 2024 4:35:49 PM EDT,New York - US,Up,200,15,1,15,62,5,98,152440,104.18.9.189,-
66.165.253.194,October 1 2024 4:30:32 PM EDT,New York - US,Up,200,51,2,12,64,5,134,152440,104.18.9.189,-
104.236.114.81,October 1 2024 4:25:10 PM EDT,New York - US,Up,200,19,9,20,61,4,113,152440,104.18.8.189,-
23.105.39.121,October 1 2024 4:25:10 PM EDT,Virginia - US,Up,200,11,1,13,56,3,84,152440,104.18.8.189,-
159.203.37.151,October 1 2024 4:25:10 PM EDT,Toronto - CA,Up,200,100,1,13,55,5,174,152440,104.18.8.189,-
64.235.50.24,October 1 2024 4:25:10 PM EDT,Las Vegas - US,Up,200,28,8,17,69,8,130,152440,104.18.9.189,-
104.236.114.81,October 1 2024 4:19:51 PM EDT,New York - US,Up,200,17,1,15,78,6,118,152440,104.18.8.189,-
172.96.165.98,October 1 2024 4:14:33 PM EDT,New York - US,Up,200,26,2,15,49,5,97,152440,104.18.8.189,-
66.165.251.146,October 1 2024 4:09:14 PM EDT,New York - US,Up,200,66,2,24,57,5,154,152440,104.18.8.189,-
66.165.251.146,October 1 2024 4:03:56 PM EDT,New York - US,Up,200,47,3,11,64,6,131,152440,104.18.9.189,-
66.165.253.194,October 1 2024 3:58:36 PM EDT,New York - US,Up,200,44,2,22,60,5,134,152440,104.18.9.189,-
209.151.153.107,October 1 2024 3:53:12 PM EDT,New York - US,Up,200,11,2,12,77,6,108,152440,104.18.8.189,-
207.244.97.125,October 1 2024 3:53:12 PM EDT,Virginia - US,Up,200,5,1,15,130,4,156,152440,104.18.9.189,-
172.105.0.109,October 1 2024 3:53:12 PM EDT,Toronto - CA,Up,200,330,1,12,46,5,394,152440,104.18.9.189,-
64.235.50.24,October 1 2024 3:53:12 PM EDT,Las Vegas - US,Up,200,21,8,19,96,7,151,152440,104.18.8.189,-
104.236.16.22,October 1 2024 3:47:52 PM EDT,New York - US,Up,200,15,2,21,73,9,120,152440,104.18.9.189,-
172.96.165.98,October 1 2024 3:42:34 PM EDT,New York - US,Up,200,68,2,14,69,5,158,152440,104.18.9.189,-
66.165.233.146,October 1 2024 3:37:18 PM EDT,New York - US,Up,200,99,2,11,150,5,267,152440,104.18.9.189,-
45.58.47.160,October 1 2024 3:31:57 PM EDT,New York - US,Up,200,133,5,18,60,15,231,152440,104.18.9.189,-
172.96.165.98,October 1 2024 3:26:38 PM EDT,New York - US,Up,200,50,1,13,79,5,148,152440,104.18.9.189,-
66.165.253.194,October 1 2024 3:21:20 PM EDT,New York - US,Up,200,45,1,11,74,10,142,152440,104.18.8.189,-
207.244.103.237,October 1 2024 3:21:20 PM EDT,Virginia - US,Up,200,6,2,17,68,6,99,152440,104.18.8.189,-
